humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,skeptic_fraction,p_share,bot_fraction,factcheck_fraction,initial_spreaders,run,cascade
300,0.68,0.8833333333333333,0.2866666666666667,0.5433333333333333,97,4,0.0,0.5,0.0,0.0,3,26,True
300,0.6233333333333333,0.9166666666666666,0.19,0.6633333333333333,104,5,0.0,0.5,0.0,0.0,3,27,True
300,0.6066666666666667,0.8833333333333333,0.27666666666666667,0.5266666666666666,89,6,0.0,0.5,0.0,0.0,3,28,True
300,0.6133333333333333,0.9133333333333333,0.23333333333333334,0.61,91,6,0.0,0.5,0.0,0.0,3,29,True
300,0.016666666666666666,0.05333333333333334,0.006666666666666667,0.03,4,1,0.1,0.1,0.0,0.0,3,0,False
300,0.03,0.17333333333333334,0.013333333333333334,0.043333333333333335,5,2,0.1,0.1,0.0,0.0,3,1,False
300,0.02666666666666667,0.13666666666666666,0.02,0.02,5,1,0.1,0.1,0.0,0.0,3,2,False
300,0.02,0.11,0.01,0.023333333333333334,4,1,0.1,0.1,0.0,0.0,3,3,False
300,0.013333333333333334,0.06666666666666667,0.0033333333333333335,0.023333333333333334,4,2,0.1,0.1,0.0,0.0,3,4,False
300,0.02666666666666667,0.09,0.023333333333333334,0.013333333333333334,3,0,0.1,0.1,0.0,0.0,3,5,False
300,0.06,0.33666666666666667,0.04,0.12666666666666668,8,8,0.1,0.1,0.0,0.0,3,6,False
300,0.013333333333333334,0.04,0.01,0.02,4,2,0.1,0.1,0.0,0.0,3,7,False
300,0.013333333333333334,0.05333333333333334,0.01,0.006666666666666667,4,1,0.1,0.1,0.0,0.0,3,8,False
300,0.02,0.08333333333333333,0.02,0.0033333333333333335,3,0,0.1,0.1,0.0,0.0,3,9,False
300,0.02,0.14333333333333334,0.01,0.043333333333333335,5,2,0.1,0.1,0.0,0.0,3,10,False
300,0.016666666666666666,0.056666666666666664,0.016666666666666666,0.01,4,2,0.1,0.1,0.0,0.0,3,11,False
300,0.023333333333333334,0.17333333333333334,0.006666666666666667,0.07,5,2,0.1,0.1,0.0,0.0,3,12,False
300,0.01,0.05333333333333334,0.006666666666666667,0.006666666666666667,3,0,0.1,0.1,0.0,0.0,3,13,False
300,0.01,0.03,0.01,0.0,3,0,0.1,0.1,0.0,0.0,3,14,False
300,0.013333333333333334,0.056666666666666664,0.01,0.023333333333333334,3,0,0.1,0.1,0.0,0.0,3,15,False
300,0.09,0.4266666666666667,0.05,0.15,12,6,0.1,0.1,0.0,0.0,3,16,False
300,0.013333333333333334,0.06,0.006666666666666667,0.016666666666666666,4,2,0.1,0.1,0.0,0.0,3,17,False
300,0.05,0.3233333333333333,0.013333333333333334,0.15333333333333332,5,2,0.1,0.1,0.0,0.0,3,18,False
300,0.023333333333333334,0.11666666666666667,0.016666666666666666,0.04,6,2,0.1,0.1,0.0,0.0,3,19,False
300,0.03333333333333333,0.29333333333333333,0.01,0.14666666666666667,5,5,0.1,0.1,0.0,0.0,3,20,False
300,0.013333333333333334,0.05333333333333334,0.006666666666666667,0.02,3,0,0.1,0.1,0.0,0.0,3,21,False
300,0.11,0.49333333333333335,0.06,0.18,12,8,0.1,0.1,0.0,0.0,3,22,False
300,0.01,0.04,0.006666666666666667,0.006666666666666667,3,0,0.1,0.1,0.0,0.0,3,23,False
300,0.11,0.5466666666666666,0.07,0.17666666666666667,13,7,0.1,0.1,0.0,0.0,3,24,False
300,0.09333333333333334,0.3566666666666667,0.06333333333333334,0.13333333333333333,10,7,0.1,0.1,0.0,0.0,3,25,False
300,0.03666666666666667,0.20666666666666667,0.023333333333333334,0.07333333333333333,7,2,0.1,0.1,0.0,0.0,3,26,False
300,0.04,0.2966666666666667,0.03,0.07666666666666666,5,7,0.1,0.1,0.0,0.0,3,27,False
300,0.02,0.10333333333333333,0.013333333333333334,0.016666666666666666,5,1,0.1,0.1,0.0,0.0,3,28,False
300,0.02,0.08333333333333333,0.016666666666666666,0.006666666666666667,5,2,0.1,0.1,0.0,0.0,3,29,False
300,0.016666666666666666,0.05333333333333334,0.006666666666666667,0.03,4,1,0.1,0.15,0.0,0.0,3,0,False
300,0.1,0.41333333333333333,0.05,0.14,10,4,0.1,0.15,0.0,0.0,3,1,False
300,0.023333333333333334,0.13333333333333333,0.013333333333333334,0.05,5,1,0.1,0.15,0.0,0.0,3,2,False
300,0.023333333333333334,0.11,0.013333333333333334,0.03333333333333333,5,2,0.1,0.15,0.0,0.0,3,3,False
300,0.13,0.4666666666666667,0.08,0.14333333333333334,10,9,0.1,0.15,0.0,0.0,3,4,False
300,0.02666666666666667,0.09,0.023333333333333334,0.013333333333333334,3,0,0.1,0.15,0.0,0.0,3,5,False
300,0.12,0.5366666666666666,0.08666666666666667,0.15333333333333332,16,9,0.1,0.15,0.0,0.0,3,6,False
300,0.013333333333333334,0.04,0.01,0.02,4,2,0.1,0.15,0.0,0.0,3,7,False
300,0.013333333333333334,0.05333333333333334,0.01,0.006666666666666667,4,1,0.1,0.15,0.0,0.0,3,8,False
300,0.09333333333333334,0.37666666666666665,0.05,0.17333333333333334,7,11,0.1,0.15,0.0,0.0,3,9,False
300,0.02666666666666667,0.14666666666666667,0.013333333333333334,0.043333333333333335,5,2,0.1,0.15,0.0,0.0,3,10,False
300,0.06333333333333334,0.3566666666666667,0.03,0.15,8,9,0.1,0.15,0.0,0.0,3,11,False
300,0.07666666666666666,0.3566666666666667,0.03666666666666667,0.18333333333333332,7,10,0.1,0.15,0.0,0.0,3,12,False
300,0.21666666666666667,0.6933333333333334,0.15666666666666668,0.20333333333333334,37,7,0.1,0.15,0.0,0.0,3,13,True
300,0.043333333333333335,0.23666666666666666,0.02666666666666667,0.07333333333333333,4,11,0.1,0.15,0.0,0.0,3,14,False
300,0.08333333333333333,0.43666666666666665,0.03,0.25666666666666665,15,5,0.1,0.15,0.0,0.0,3,15,False
300,0.15333333333333332,0.6,0.10333333333333333,0.24333333333333335,26,7,0.1,0.15,0.0,0.0,3,16,False
300,0.013333333333333334,0.06,0.006666666666666667,0.016666666666666666,4,2,0.1,0.15,0.0,0.0,3,17,False
300,0.04666666666666667,0.22,0.023333333333333334,0.05,6,2,0.1,0.15,0.0,0.0,3,18,False
300,0.03,0.11,0.013333333333333334,0.05,6,2,0.1,0.15,0.0,0.0,3,19,False
300,0.02666666666666667,0.13666666666666666,0.02,0.05333333333333334,5,1,0.1,0.15,0.0,0.0,3,20,False
300,0.18666666666666668,0.6166666666666667,0.08333333333333333,0.27,20,11,0.1,0.15,0.0,0.0,3,21,False
300,0.10666666666666667,0.43666666666666665,0.056666666666666664,0.20666666666666667,12,7,0.1,0.15,0.0,0.0,3,22,False
300,0.01,0.04,0.006666666666666667,0.006666666666666667,3,0,0.1,0.15,0.0,0.0,3,23,False
300,0.17,0.63,0.11333333333333333,0.21666666666666667,10,7,0.1,0.15,0.0,0.0,3,24,False
300,0.13666666666666666,0.5033333333333333,0.09,0.18,18,7,0.1,0.15,0.0,0.0,3,25,False
300,0.05,0.21666666666666667,0.016666666666666666,0.11666666666666667,8,3,0.1,0.15,0.0,0.0,3,26,False
300,0.09666666666666666,0.39,0.06333333333333334,0.12,11,6,0.1,0.15,0.0,0.0,3,27,False
300,0.06333333333333334,0.31,0.023333333333333334,0.16666666666666666,8,7,0.1,0.15,0.0,0.0,3,28,False
300,0.12333333333333334,0.5133333333333333,0.056666666666666664,0.24333333333333335,18,7,0.1,0.15,0.0,0.0,3,29,False
300,0.19333333333333333,0.59,0.12333333333333334,0.21666666666666667,22,10,0.1,0.2,0.0,0.0,3,0,False
300,0.22666666666666666,0.6633333333333333,0.14,0.29333333333333333,20,6,0.1,0.2,0.0,0.0,3,1,True
300,0.22666666666666666,0.73,0.13333333333333333,0.25666666666666665,19,14,0.1,0.2,0.0,0.0,3,2,True
300,0.07666666666666666,0.3433333333333333,0.05,0.08333333333333333,13,5,0.1,0.2,0.0,0.0,3,3,False
300,0.09,0.33,0.02,0.22333333333333333,12,5,0.1,0.2,0.0,0.0,3,4,False
300,0.02666666666666667,0.09,0.023333333333333334,0.013333333333333334,3,0,0.1,0.2,0.0,0.0,3,5,False
300,0.09666666666666666,0.4066666666666667,0.02666666666666667,0.26,12,8,0.1,0.2,0.0,0.0,3,6,False
300,0.013333333333333334,0.04,0.01,0.02,4,2,0.1,0.2,0.0,0.0,3,7,False
300,0.10666666666666667,0.43,0.07,0.16333333333333333,11,10,0.1,0.2,0.0,0.0,3,8,False
300,0.11,0.38,0.07333333333333333,0.11666666666666667,7,25,0.1,0.2,0.0,0.0,3,9,False
300,0.02666666666666667,0.14666666666666667,0.01,0.05333333333333334,5,2,0.1,0.2,0.0,0.0,3,10,False
300,0.04666666666666667,0.19,0.016666666666666666,0.07,8,4,0.1,0.2,0.0,0.0,3,11,False
300,0.14,0.5233333333333333,0.08333333333333333,0.17666666666666667,19,5,0.1,0.2,0.0,0.0,3,12,False
300,0.24,0.7333333333333333,0.09333333333333334,0.39666666666666667,41,6,0.1,0.2,0.0,0.0,3,13,True
300,0.21333333333333335,0.64,0.13,0.23333333333333334,15,20,0.1,0.2,0.0,0.0,3,14,True
300,0.17333333333333334,0.5966666666666667,0.07333333333333333,0.34,26,5,0.1,0.2,0.0,0.0,3,15,False
300,0.18666666666666668,0.59,0.09666666666666666,0.31666666666666665,29,7,0.1,0.2,0.0,0.0,3,16,False
300,0.03333333333333333,0.11,0.02,0.03333333333333333,8,2,0.1,0.2,0.0,0.0,3,17,False
300,0.09,0.3233333333333333,0.05,0.14,7,2,0.1,0.2,0.0,0.0,3,18,False
300,0.18333333333333332,0.5366666666666666,0.10333333333333333,0.24666666666666667,14,5,0.1,0.2,0.0,0.0,3,19,False
300,0.2866666666666667,0.7266666666666667,0.23333333333333334,0.16333333333333333,15,21,0.1,0.2,0.0,0.0,3,20,True
300,0.043333333333333335,0.19333333333333333,0.016666666666666666,0.09666666666666666,6,2,0.1,0.2,0.0,0.0,3,21,False
300,0.10666666666666667,0.39666666666666667,0.07,0.15,17,6,0.1,0.2,0.0,0.0,3,22,False
300,0.01,0.04,0.006666666666666667,0.006666666666666667,3,0,0.1,0.2,0.0,0.0,3,23,False
300,0.19,0.64,0.1,0.2733333333333333,22,5,0.1,0.2,0.0,0.0,3,24,False
300,0.16333333333333333,0.53,0.07333333333333333,0.24,26,6,0.1,0.2,0.0,0.0,3,25,False
300,0.21333333333333335,0.58,0.17,0.18,16,4,0.1,0.2,0.0,0.0,3,26,True
300,0.12666666666666668,0.44666666666666666,0.043333333333333335,0.29333333333333333,18,7,0.1,0.2,0.0,0.0,3,27,False
300,0.21666666666666667,0.6733333333333333,0.13333333333333333,0.24666666666666667,24,7,0.1,0.2,0.0,0.0,3,28,True
300,0.23666666666666666,0.6766666666666666,0.10333333333333333,0.3933333333333333,33,7,0.1,0.2,0.0,0.0,3,29,True
300,0.27,0.7066666666666667,0.2,0.18666666666666668,24,9,0.1,0.25,0.0,0.0,3,0,True
300,0.24666666666666667,0.7033333333333334,0.10333333333333333,0.38666666666666666,29,6,0.1,0.25,0.0,0.0,3,1,True
300,0.19,0.5833333333333334,0.12333333333333334,0.21,13,10,0.1,0.25,0.0,0.0,3,2,False
300,0.22666666666666666,0.61,0.11,0.30333333333333334,17,5,0.1,0.25,0.0,0.0,3,3,True
300,0.31666666666666665,0.78,0.21,0.31,22,8,0.1,0.25,0.0,0.0,3,4,True
300,0.29,0.7566666666666667,0.18,0.37666666666666665,43,13,0.1,0.25,0.0,0.0,3,5,True
300,0.24666666666666667,0.69,0.17,0.22666666666666666,17,13,0.1,0.25,0.0,0.0,3,6,True
300,0.09666666666666666,0.38666666666666666,0.04,0.20666666666666667,11,4,0.1,0.25,0.0,0.0,3,7,False
300,0.20333333333333334,0.5966666666666667,0.1,0.29333333333333333,24,6,0.1,0.25,0.0,0.0,3,8,True
300,0.29,0.7666666666666667,0.18333333333333332,0.32666666666666666,30,7,0.1,0.25,0.0,0.0,3,9,True
300,0.18333333333333332,0.53,0.08666666666666667,0.2733333333333333,15,5,0.1,0.25,0.0,0.0,3,10,False
300,0.3566666666666667,0.7966666666666666,0.22,0.34,38,19,0.1,0.25,0.0,0.0,3,11,True
300,0.16666666666666666,0.5666666666666667,0.11,0.23333333333333334,22,5,0.1,0.25,0.0,0.0,3,12,False
300,0.24666666666666667,0.6833333333333333,0.15666666666666668,0.2833333333333333,45,6,0.1,0.25,0.0,0.0,3,13,True
300,0.043333333333333335,0.16666666666666666,0.043333333333333335,0.0033333333333333335,4,6,0.1,0.25,0.0,0.0,3,14,False
300,0.16666666666666666,0.55,0.07,0.2833333333333333,16,5,0.1,0.25,0.0,0.0,3,15,False
300,0.34,0.8066666666666666,0.21333333333333335,0.35333333333333333,50,7,0.1,0.25,0.0,0.0,3,16,True
300,0.3233333333333333,0.7633333333333333,0.17666666666666667,0.36333333333333334,27,12,0.1,0.25,0.0,0.0,3,17,True
300,0.20333333333333334,0.5766666666666667,0.08333333333333333,0.31666666666666665,36,5,0.1,0.25,0.0,0.0,3,18,True
300,0.29333333333333333,0.7266666666666667,0.17666666666666667,0.34,26,8,0.1,0.25,0.0,0.0,3,19,True
300,0.11333333333333333,0.36333333333333334,0.08,0.13,17,8,0.1,0.25,0.0,0.0,3,20,False
300,0.03,0.14333333333333334,0.006666666666666667,0.07333333333333333,6,2,0.1,0.25,0.0,0.0,3,21,False
300,0.2633333333333333,0.73,0.17,0.2833333333333333,38,5,0.1,0.25,0.0,0.0,3,22,True
300,0.016666666666666666,0.06666666666666667,0.01,0.03,5,2,0.1,0.25,0.0,0.0,3,23,False
300,0.31333333333333335,0.7766666666666666,0.19,0.30333333333333334,42,6,0.1,0.25,0.0,0.0,3,24,True
300,0.23666666666666666,0.6533333333333333,0.15333333333333332,0.24,37,6,0.1,0.25,0.0,0.0,3,25,True
300,0.19333333333333333,0.5066666666666667,0.11,0.24333333333333335,23,4,0.1,0.25,0.0,0.0,3,26,False
300,0.22333333333333333,0.5866666666666667,0.13666666666666666,0.2833333333333333,25,7,0.1,0.25,0.0,0.0,3,27,True
300,0.23,0.67,0.11666666666666667,0.3333333333333333,23,7,0.1,0.25,0.0,0.0,3,28,True
300,0.2833333333333333,0.7233333333333334,0.14666666666666667,0.34,34,6,0.1,0.25,0.0,0.0,3,29,True
300,0.3233333333333333,0.7633333333333333,0.21333333333333335,0.29,34,8,0.1,0.3,0.0,0.0,3,0,True
300,0.25666666666666665,0.6966666666666667,0.08,0.49,35,7,0.1,0.3,0.0,0.0,3,1,True
300,0.23333333333333334,0.6466666666666666,0.12333333333333334,0.2966666666666667,36,4,0.1,0.3,0.0,0.0,3,2,True
300,0.18,0.55,0.11,0.22,10,3,0.1,0.3,0.0,0.0,3,3,False
300,0.24666666666666667,0.59,0.11666666666666667,0.2833333333333333,21,8,0.1,0.3,0.0,0.0,3,4,True
300,0.25333333333333335,0.72,0.09333333333333334,0.4266666666666667,40,13,0.1,0.3,0.0,0.0,3,5,True
300,0.2733333333333333,0.6733333333333333,0.18666666666666668,0.25666666666666665,31,9,0.1,0.3,0.0,0.0,3,6,True
300,0.15666666666666668,0.48333333333333334,0.06,0.2866666666666667,20,5,0.1,0.3,0.0,0.0,3,7,False
300,0.17333333333333334,0.49333333333333335,0.08,0.2866666666666667,20,8,0.1,0.3,0.0,0.0,3,8,False
300,0.26666666666666666,0.6433333333333333,0.14333333333333334,0.31,29,6,0.1,0.3,0.0,0.0,3,9,True
300,0.26666666666666666,0.66,0.14333333333333334,0.35,35,7,0.1,0.3,0.0,0.0,3,10,True
300,0.05,0.19333333333333333,0.023333333333333334,0.07666666666666666,8,4,0.1,0.3,0.0,0.0,3,11,False
300,0.23666666666666666,0.6233333333333333,0.08333333333333333,0.4,30,3,0.1,0.3,0.0,0.0,3,12,True
300,0.3333333333333333,0.7833333333333333,0.08666666666666667,0.57,58,4,0.1,0.3,0.0,0.0,3,13,True
300,0.06666666666666667,0.23333333333333334,0.04666666666666667,0.05,6,11,0.1,0.3,0.0,0.0,3,14,False
300,0.31333333333333335,0.7766666666666666,0.22666666666666666,0.2633333333333333,40,7,0.1,0.3,0.0,0.0,3,15,True
300,0.26,0.6266666666666667,0.13333333333333333,0.33666666666666667,39,5,0.1,0.3,0.0,0.0,3,16,True
300,0.35333333333333333,0.7666666666666667,0.14666666666666667,0.4666666666666667,48,10,0.1,0.3,0.0,0.0,3,17,True
300,0.22666666666666666,0.6433333333333333,0.08,0.42,32,6,0.1,0.3,0.0,0.0,3,18,True
300,0.33,0.75,0.15666666666666668,0.4266666666666667,31,8,0.1,0.3,0.0,0.0,3,19,True
300,0.33,0.7766666666666666,0.16333333333333333,0.43,48,7,0.1,0.3,0.0,0.0,3,20,True
300,0.22666666666666666,0.5933333333333334,0.11333333333333333,0.31666666666666665,25,9,0.1,0.3,0.0,0.0,3,21,True
300,0.33,0.77,0.19333333333333333,0.35333333333333333,49,5,0.1,0.3,0.0,0.0,3,22,True
300,0.016666666666666666,0.06666666666666667,0.01,0.03,5,2,0.1,0.3,0.0,0.0,3,23,False
300,0.29333333333333333,0.7233333333333334,0.19666666666666666,0.2966666666666667,40,6,0.1,0.3,0.0,0.0,3,24,True
300,0.42,0.86,0.17333333333333334,0.5533333333333333,62,9,0.1,0.3,0.0,0.0,3,25,True
300,0.37666666666666665,0.7433333333333333,0.22666666666666666,0.36333333333333334,46,5,0.1,0.3,0.0,0.0,3,26,True
300,0.24333333333333335,0.6633333333333333,0.14333333333333334,0.31666666666666665,30,7,0.1,0.3,0.0,0.0,3,27,True
300,0.23,0.6233333333333333,0.07666666666666666,0.43666666666666665,32,6,0.1,0.3,0.0,0.0,3,28,True
300,0.4266666666666667,0.8933333333333333,0.27,0.39,64,8,0.1,0.3,0.0,0.0,3,29,True
300,0.37666666666666665,0.7433333333333333,0.19333333333333333,0.36666666666666664,43,6,0.1,0.35,0.0,0.0,3,0,True
300,0.25,0.6333333333333333,0.11,0.33,23,6,0.1,0.35,0.0,0.0,3,1,True
300,0.23,0.6033333333333334,0.1,0.36333333333333334,33,4,0.1,0.35,0.0,0.0,3,2,True
300,0.39,0.83,0.12333333333333334,0.5333333333333333,56,7,0.1,0.35,0.0,0.0,3,3,True
300,0.3,0.6733333333333333,0.14333333333333334,0.38666666666666666,33,6,0.1,0.35,0.0,0.0,3,4,True
300,0.35333333333333333,0.81,0.19333333333333333,0.4033333333333333,31,6,0.1,0.35,0.0,0.0,3,5,True
300,0.4166666666666667,0.81,0.26,0.36666666666666664,53,7,0.1,0.35,0.0,0.0,3,6,True
300,0.30666666666666664,0.6733333333333333,0.17,0.3933333333333333,34,6,0.1,0.35,0.0,0.0,3,7,True
300,0.31,0.6933333333333334,0.16666666666666666,0.3333333333333333,34,8,0.1,0.35,0.0,0.0,3,8,True
300,0.4,0.8433333333333334,0.24333333333333335,0.4,50,7,0.1,0.35,0.0,0.0,3,9,True
300,0.30666666666666664,0.72,0.17,0.35333333333333333,31,5,0.1,0.35,0.0,0.0,3,10,True
300,0.30666666666666664,0.65,0.13,0.39666666666666667,29,7,0.1,0.35,0.0,0.0,3,11,True
300,0.41,0.8066666666666666,0.22,0.44666666666666666,45,4,0.1,0.35,0.0,0.0,3,12,True
300,0.34,0.7933333333333333,0.11666666666666667,0.54,61,4,0.1,0.35,0.0,0.0,3,13,True
300,0.2866666666666667,0.65,0.14666666666666667,0.3,28,11,0.1,0.35,0.0,0.0,3,14,True
300,0.43333333333333335,0.8166666666666667,0.24,0.4633333333333333,46,7,0.1,0.35,0.0,0.0,3,15,True
300,0.22666666666666666,0.5466666666666666,0.1,0.31666666666666665,30,5,0.1,0.35,0.0,0.0,3,16,True
300,0.39,0.8133333333333334,0.14666666666666667,0.5533333333333333,42,10,0.1,0.35,0.0,0.0,3,17,True
300,0.37,0.81,0.19,0.44333333333333336,54,5,0.1,0.35,0.0,0.0,3,18,True
300,0.37333333333333335,0.7733333333333333,0.20666666666666667,0.4033333333333333,36,6,0.1,0.35,0.0,0.0,3,19,True
300,0.4033333333333333,0.8333333333333334,0.20666666666666667,0.43333333333333335,69,7,0.1,0.35,0.0,0.0,3,20,True
300,0.32666666666666666,0.7166666666666667,0.13333333333333333,0.43333333333333335,47,7,0.1,0.35,0.0,0.0,3,21,True
300,0.37666666666666665,0.7266666666666667,0.24333333333333335,0.32,41,5,0.1,0.35,0.0,0.0,3,22,True
300,0.35333333333333333,0.7133333333333334,0.20666666666666667,0.3566666666666667,31,12,0.1,0.35,0.0,0.0,3,23,True
300,0.43,0.8766666666666667,0.30666666666666664,0.32666666666666666,50,6,0.1,0.35,0.0,0.0,3,24,True
300,0.43666666666666665,0.81,0.18666666666666668,0.47,55,9,0.1,0.35,0.0,0.0,3,25,True
300,0.43666666666666665,0.8166666666666667,0.27666666666666667,0.36666666666666664,52,5,0.1,0.35,0.0,0.0,3,26,True
300,0.29333333333333333,0.6733333333333333,0.11666666666666667,0.41,39,6,0.1,0.35,0.0,0.0,3,27,True
300,0.26,0.6966666666666667,0.08333333333333333,0.45,32,5,0.1,0.35,0.0,0.0,3,28,True
300,0.48,0.85,0.22333333333333333,0.52,61,7,0.1,0.35,0.0,0.0,3,29,True
300,0.4066666666666667,0.7866666666666666,0.21333333333333335,0.4,58,7,0.1,0.4,0.0,0.0,3,0,True
300,0.38666666666666666,0.79,0.19333333333333333,0.48333333333333334,47,6,0.1,0.4,0.0,0.0,3,1,True
300,0.33,0.7433333333333333,0.14333333333333334,0.42,39,4,0.1,0.4,0.0,0.0,3,2,True
300,0.31,0.67,0.19666666666666666,0.33,26,5,0.1,0.4,0.0,0.0,3,3,True
300,0.38,0.7133333333333334,0.22666666666666666,0.3566666666666667,37,7,0.1,0.4,0.0,0.0,3,4,True
300,0.38,0.7666666666666667,0.21666666666666667,0.35,39,7,0.1,0.4,0.0,0.0,3,5,True
300,0.45,0.83,0.23666666666666666,0.48,60,7,0.1,0.4,0.0,0.0,3,6,True
300,0.4766666666666667,0.8033333333333333,0.25666666666666665,0.44,43,6,0.1,0.4,0.0,0.0,3,7,True
300,0.41,0.77,0.20666666666666667,0.43333333333333335,53,8,0.1,0.4,0.0,0.0,3,8,True
300,0.30333333333333334,0.65,0.18,0.35,33,5,0.1,0.4,0.0,0.0,3,9,True
300,0.4066666666666667,0.7766666666666666,0.28,0.29333333333333333,35,5,0.1,0.4,0.0,0.0,3,10,True
300,0.39,0.7766666666666666,0.16,0.49333333333333335,44,8,0.1,0.4,0.0,0.0,3,11,True
300,0.42,0.78,0.13666666666666666,0.5333333333333333,53,4,0.1,0.4,0.0,0.0,3,12,True
300,0.32666666666666666,0.7,0.08666666666666667,0.5633333333333334,58,4,0.1,0.4,0.0,0.0,3,13,True
300,0.4166666666666667,0.7933333333333333,0.21666666666666667,0.44333333333333336,47,10,0.1,0.4,0.0,0.0,3,14,True
300,0.47333333333333333,0.85,0.25,0.49333333333333335,68,8,0.1,0.4,0.0,0.0,3,15,True
300,0.42,0.76,0.2733333333333333,0.33666666666666667,37,7,0.1,0.4,0.0,0.0,3,16,True
300,0.48333333333333334,0.87,0.20666666666666667,0.58,76,7,0.1,0.4,0.0,0.0,3,17,True
300,0.31666666666666665,0.75,0.12333333333333334,0.4766666666666667,49,4,0.1,0.4,0.0,0.0,3,18,True
300,0.38666666666666666,0.7166666666666667,0.15,0.4766666666666667,50,6,0.1,0.4,0.0,0.0,3,19,True
300,0.48,0.8666666666666667,0.2633333333333333,0.44333333333333336,58,7,0.1,0.4,0.0,0.0,3,20,True
300,0.4533333333333333,0.81,0.3,0.33666666666666667,61,6,0.1,0.4,0.0,0.0,3,21,True
300,0.3933333333333333,0.7666666666666667,0.09,0.6,55,5,0.1,0.4,0.0,0.0,3,22,True
300,0.43666666666666665,0.8133333333333334,0.24666666666666667,0.4166666666666667,52,12,0.1,0.4,0.0,0.0,3,23,True
300,0.4066666666666667,0.8366666666666667,0.18,0.53,52,6,0.1,0.4,0.0,0.0,3,24,True
300,0.44333333333333336,0.78,0.2733333333333333,0.35333333333333333,55,6,0.1,0.4,0.0,0.0,3,25,True
300,0.45,0.7866666666666666,0.18666666666666668,0.53,61,4,0.1,0.4,0.0,0.0,3,26,True
300,0.38,0.7366666666666667,0.16333333333333333,0.44333333333333336,45,6,0.1,0.4,0.0,0.0,3,27,True
300,0.4033333333333333,0.8333333333333334,0.12666666666666668,0.55,63,6,0.1,0.4,0.0,0.0,3,28,True
300,0.49666666666666665,0.8866666666666667,0.18,0.6166666666666667,76,7,0.1,0.4,0.0,0.0,3,29,True
300,0.5433333333333333,0.8666666666666667,0.2966666666666667,0.4533333333333333,83,7,0.1,0.5,0.0,0.0,3,0,True
300,0.41,0.7966666666666666,0.14666666666666667,0.59,49,6,0.1,0.5,0.0,0.0,3,1,True
300,0.5766666666666667,0.89,0.26,0.5333333333333333,77,6,0.1,0.5,0.0,0.0,3,2,True
300,0.55,0.8766666666666667,0.24,0.53,79,6,0.1,0.5,0.0,0.0,3,3,True
300,0.4766666666666667,0.83,0.15333333333333332,0.6,64,5,0.1,0.5,0.0,0.0,3,4,True
300,0.49,0.8433333333333334,0.23333333333333334,0.47,66,6,0.1,0.5,0.0,0.0,3,5,True
300,0.49333333333333335,0.81,0.16,0.5733333333333334,72,5,0.1,0.5,0.0,0.0,3,6,True
300,0.52,0.81,0.21333333333333335,0.5233333333333333,52,7,0.1,0.5,0.0,0.0,3,7,True
300,0.6,0.9,0.19333333333333333,0.6666666666666666,105,6,0.1,0.5,0.0,0.0,3,8,True
300,0.51,0.8233333333333334,0.17666666666666667,0.5533333333333333,62,6,0.1,0.5,0.0,0.0,3,9,True
300,0.48333333333333334,0.7866666666666666,0.17666666666666667,0.5133333333333333,68,5,0.1,0.5,0.0,0.0,3,10,True
300,0.46,0.7833333333333333,0.19,0.5166666666666667,64,6,0.1,0.5,0.0,0.0,3,11,True
300,0.48333333333333334,0.82,0.14333333333333334,0.6233333333333333,81,4,0.1,0.5,0.0,0.0,3,12,True
300,0.54,0.85,0.18,0.59,85,5,0.1,0.5,0.0,0.0,3,13,True
300,0.44333333333333336,0.7966666666666666,0.19333333333333333,0.48,57,8,0.1,0.5,0.0,0.0,3,14,True
300,0.6033333333333334,0.9,0.24,0.5833333333333334,102,6,0.1,0.5,0.0,0.0,3,15,True
300,0.45666666666666667,0.79,0.18333333333333332,0.5166666666666667,73,5,0.1,0.5,0.0,0.0,3,16,True
300,0.5366666666666666,0.8633333333333333,0.17,0.6066666666666667,87,5,0.1,0.5,0.0,0.0,3,17,True
300,0.4766666666666667,0.8066666666666666,0.19333333333333333,0.54,71,4,0.1,0.5,0.0,0.0,3,18,True
300,0.44333333333333336,0.7633333333333333,0.26,0.41,53,7,0.1,0.5,0.0,0.0,3,19,True
300,0.5033333333333333,0.82,0.18666666666666668,0.5666666666666667,69,6,0.1,0.5,0.0,0.0,3,20,True
300,0.5333333333333333,0.8833333333333333,0.2633333333333333,0.5,81,5,0.1,0.5,0.0,0.0,3,21,True
300,0.56,0.88,0.20666666666666667,0.5866666666666667,89,5,0.1,0.5,0.0,0.0,3,22,True
300,0.4766666666666667,0.7866666666666666,0.24666666666666667,0.4266666666666667,44,5,0.1,0.5,0.0,0.0,3,23,True
300,0.46,0.8166666666666667,0.21666666666666667,0.49,55,5,0.1,0.5,0.0,0.0,3,24,True
300,0.6266666666666667,0.94,0.15333333333333332,0.7466666666666667,97,6,0.1,0.5,0.0,0.0,3,25,True
300,0.5133333333333333,0.8066666666666666,0.21666666666666667,0.51,81,4,0.1,0.5,0.0,0.0,3,26,True
300,0.49,0.8133333333333334,0.13333333333333333,0.62,78,6,0.1,0.5,0.0,0.0,3,27,True
