humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,bot_fraction,factcheck_fraction,factcheck_placement,factcheck_delay,run,cascade,fc,delay_label
276,0.13768115942028986,0.47101449275362317,0.07246376811594203,0.2572463768115942,12,4,0.05,0.03,random,1,15,False,3%,"random, задержка 1"
276,0.19202898550724637,0.6268115942028986,0.10144927536231885,0.36231884057971014,23,6,0.05,0.03,random,1,16,False,3%,"random, задержка 1"
276,0.12318840579710146,0.5,0.07246376811594203,0.3188405797101449,11,3,0.05,0.03,random,1,17,False,3%,"random, задержка 1"
276,0.11956521739130435,0.463768115942029,0.06884057971014493,0.26811594202898553,10,4,0.05,0.03,random,1,18,False,3%,"random, задержка 1"
276,0.11594202898550725,0.427536231884058,0.06159420289855073,0.2318840579710145,10,3,0.05,0.03,random,1,19,False,3%,"random, задержка 1"
276,0.15579710144927536,0.5036231884057971,0.09057971014492754,0.32608695652173914,12,2,0.05,0.03,random,1,20,False,3%,"random, задержка 1"
276,0.15579710144927536,0.4673913043478261,0.08695652173913043,0.2826086956521739,14,7,0.05,0.03,random,1,21,False,3%,"random, задержка 1"
276,0.13405797101449277,0.5072463768115942,0.050724637681159424,0.358695652173913,16,4,0.05,0.03,random,1,22,False,3%,"random, задержка 1"
276,0.17028985507246377,0.5543478260869565,0.09782608695652174,0.2826086956521739,14,4,0.05,0.03,random,1,23,False,3%,"random, задержка 1"
276,0.12681159420289856,0.463768115942029,0.08333333333333333,0.26811594202898553,8,3,0.05,0.03,random,1,24,False,3%,"random, задержка 1"
276,0.17391304347826086,0.5507246376811594,0.12681159420289856,0.25,15,6,0.05,0.03,random,1,25,False,3%,"random, задержка 1"
276,0.16304347826086957,0.5362318840579711,0.09782608695652174,0.29347826086956524,22,3,0.05,0.03,random,1,26,False,3%,"random, задержка 1"
276,0.1956521739130435,0.5471014492753623,0.12318840579710146,0.3188405797101449,18,3,0.05,0.03,random,1,27,False,3%,"random, задержка 1"
276,0.16666666666666666,0.5362318840579711,0.11231884057971014,0.2753623188405797,15,3,0.05,0.03,random,1,28,False,3%,"random, задержка 1"
276,0.09782608695652174,0.4963768115942029,0.050724637681159424,0.34782608695652173,13,3,0.05,0.03,random,1,29,False,3%,"random, задержка 1"
276,0.17028985507246377,0.5833333333333334,0.10869565217391304,0.29347826086956524,12,4,0.05,0.03,random,6,0,False,3%,"random, задержка 6"
276,0.19927536231884058,0.6304347826086957,0.10144927536231885,0.42028985507246375,21,4,0.05,0.03,random,6,1,False,3%,"random, задержка 6"
276,0.12318840579710146,0.4782608695652174,0.06884057971014493,0.2463768115942029,8,3,0.05,0.03,random,6,2,False,3%,"random, задержка 6"
276,0.14855072463768115,0.5144927536231884,0.07971014492753623,0.3007246376811594,10,8,0.05,0.03,random,6,3,False,3%,"random, задержка 6"
276,0.16666666666666666,0.5181159420289855,0.09057971014492754,0.32971014492753625,13,5,0.05,0.03,random,6,4,False,3%,"random, задержка 6"
276,0.2246376811594203,0.605072463768116,0.13768115942028986,0.35144927536231885,21,5,0.05,0.03,random,6,5,True,3%,"random, задержка 6"
276,0.21014492753623187,0.5797101449275363,0.12681159420289856,0.30434782608695654,16,4,0.05,0.03,random,6,6,True,3%,"random, задержка 6"
276,0.213768115942029,0.605072463768116,0.13043478260869565,0.3079710144927536,13,2,0.05,0.03,random,6,7,True,3%,"random, задержка 6"
276,0.22826086956521738,0.6485507246376812,0.14492753623188406,0.32608695652173914,31,3,0.05,0.03,random,6,8,True,3%,"random, задержка 6"
276,0.2246376811594203,0.6594202898550725,0.11231884057971014,0.42028985507246375,18,3,0.05,0.03,random,6,9,True,3%,"random, задержка 6"
276,0.2644927536231884,0.7355072463768116,0.15942028985507245,0.3333333333333333,22,3,0.05,0.03,random,6,10,True,3%,"random, задержка 6"
276,0.213768115942029,0.5942028985507246,0.11956521739130435,0.35507246376811596,25,3,0.05,0.03,random,6,11,True,3%,"random, задержка 6"
276,0.2608695652173913,0.717391304347826,0.13405797101449277,0.41304347826086957,29,4,0.05,0.03,random,6,12,True,3%,"random, задержка 6"
276,0.19202898550724637,0.6340579710144928,0.11594202898550725,0.32608695652173914,18,4,0.05,0.03,random,6,13,False,3%,"random, задержка 6"
276,0.2572463768115942,0.7210144927536232,0.14855072463768115,0.4384057971014493,28,3,0.05,0.03,random,6,14,True,3%,"random, задержка 6"
276,0.19927536231884058,0.7101449275362319,0.07608695652173914,0.4384057971014493,32,5,0.05,0.03,random,6,15,False,3%,"random, задержка 6"
276,0.2318840579710145,0.6847826086956522,0.11231884057971014,0.39855072463768115,28,4,0.05,0.03,random,6,16,True,3%,"random, задержка 6"
276,0.1956521739130435,0.6195652173913043,0.09782608695652174,0.39492753623188404,20,4,0.05,0.03,random,6,17,False,3%,"random, задержка 6"
276,0.14855072463768115,0.5434782608695652,0.07608695652173914,0.3079710144927536,12,4,0.05,0.03,random,6,18,False,3%,"random, задержка 6"
276,0.13043478260869565,0.5108695652173914,0.05434782608695652,0.32608695652173914,17,3,0.05,0.03,random,6,19,False,3%,"random, задержка 6"
276,0.18115942028985507,0.5507246376811594,0.11956521739130435,0.2826086956521739,14,2,0.05,0.03,random,6,20,False,3%,"random, задержка 6"
276,0.11594202898550725,0.3695652173913043,0.04710144927536232,0.27898550724637683,14,4,0.05,0.03,random,6,21,False,3%,"random, задержка 6"
276,0.16304347826086957,0.5652173913043478,0.07971014492753623,0.322463768115942,14,2,0.05,0.03,random,6,22,False,3%,"random, задержка 6"
276,0.17391304347826086,0.6159420289855072,0.08333333333333333,0.35507246376811596,21,5,0.05,0.03,random,6,23,False,3%,"random, задержка 6"
276,0.1956521739130435,0.5869565217391305,0.10507246376811594,0.32608695652173914,16,4,0.05,0.03,random,6,24,False,3%,"random, задержка 6"
276,0.25,0.7101449275362319,0.15217391304347827,0.38768115942028986,28,4,0.05,0.03,random,6,25,True,3%,"random, задержка 6"
276,0.11594202898550725,0.38768115942028986,0.043478260869565216,0.2826086956521739,12,4,0.05,0.03,random,6,26,False,3%,"random, задержка 6"
276,0.25,0.7101449275362319,0.14492753623188406,0.4057971014492754,22,3,0.05,0.03,random,6,27,True,3%,"random, задержка 6"
276,0.1956521739130435,0.6811594202898551,0.09057971014492754,0.4492753623188406,22,3,0.05,0.03,random,6,28,False,3%,"random, задержка 6"
276,0.213768115942029,0.7028985507246377,0.08695652173913043,0.44565217391304346,30,4,0.05,0.03,random,6,29,True,3%,"random, задержка 6"
270,0.14814814814814814,0.5,0.07777777777777778,0.31851851851851853,14,4,0.05,0.05,random,1,0,False,5%,"random, задержка 1"
270,0.17037037037037037,0.4962962962962963,0.09259259259259259,0.3148148148148148,16,3,0.05,0.05,random,1,1,False,5%,"random, задержка 1"
270,0.1259259259259259,0.45185185185185184,0.1037037037037037,0.21851851851851853,6,2,0.05,0.05,random,1,2,False,5%,"random, задержка 1"
270,0.13333333333333333,0.5111111111111111,0.06666666666666667,0.32222222222222224,9,4,0.05,0.05,random,1,3,False,5%,"random, задержка 1"
270,0.17407407407407408,0.6111111111111112,0.10740740740740741,0.32222222222222224,19,4,0.05,0.05,random,1,4,False,5%,"random, задержка 1"
270,0.15925925925925927,0.5037037037037037,0.1037037037037037,0.2962962962962963,9,3,0.05,0.05,random,1,5,False,5%,"random, задержка 1"
270,0.0962962962962963,0.3888888888888889,0.05925925925925926,0.24814814814814815,7,3,0.05,0.05,random,1,6,False,5%,"random, задержка 1"
270,0.13703703703703704,0.46296296296296297,0.07777777777777778,0.28888888888888886,11,6,0.05,0.05,random,1,7,False,5%,"random, задержка 1"
270,0.17037037037037037,0.5037037037037037,0.0962962962962963,0.3,14,4,0.05,0.05,random,1,8,False,5%,"random, задержка 1"
270,0.1037037037037037,0.3962962962962963,0.07037037037037037,0.24074074074074073,7,4,0.05,0.05,random,1,9,False,5%,"random, задержка 1"
270,0.09259259259259259,0.3333333333333333,0.05555555555555555,0.1814814814814815,7,3,0.05,0.05,random,1,10,False,5%,"random, задержка 1"
270,0.1925925925925926,0.5703703703703704,0.12222222222222222,0.31851851851851853,12,3,0.05,0.05,random,1,11,False,5%,"random, задержка 1"
270,0.17037037037037037,0.5555555555555556,0.10740740740740741,0.337037037037037,12,3,0.05,0.05,random,1,12,False,5%,"random, задержка 1"
270,0.1259259259259259,0.5296296296296297,0.07777777777777778,0.3037037037037037,13,8,0.05,0.05,random,1,13,False,5%,"random, задержка 1"
270,0.15925925925925927,0.5296296296296297,0.10740740740740741,0.28888888888888886,13,5,0.05,0.05,random,1,14,False,5%,"random, задержка 1"
270,0.17037037037037037,0.5481481481481482,0.0962962962962963,0.27037037037037037,14,2,0.05,0.05,random,1,15,False,5%,"random, задержка 1"
270,0.08888888888888889,0.35185185185185186,0.044444444444444446,0.24444444444444444,9,5,0.05,0.05,random,1,16,False,5%,"random, задержка 1"
270,0.16666666666666666,0.5518518518518518,0.07037037037037037,0.34074074074074073,15,3,0.05,0.05,random,1,17,False,5%,"random, задержка 1"
270,0.11481481481481481,0.4222222222222222,0.05555555555555555,0.26296296296296295,8,7,0.05,0.05,random,1,18,False,5%,"random, задержка 1"
270,0.1259259259259259,0.44814814814814813,0.07407407407407407,0.27037037037037037,16,4,0.05,0.05,random,1,19,False,5%,"random, задержка 1"
270,0.18888888888888888,0.6148148148148148,0.1037037037037037,0.35555555555555557,16,3,0.05,0.05,random,1,20,False,5%,"random, задержка 1"
270,0.17037037037037037,0.4925925925925926,0.1,0.3148148148148148,12,2,0.05,0.05,random,1,21,False,5%,"random, задержка 1"
270,0.2,0.5925925925925926,0.14444444444444443,0.28888888888888886,18,3,0.05,0.05,random,1,22,False,5%,"random, задержка 1"
270,0.12962962962962962,0.4740740740740741,0.1,0.2222222222222222,11,6,0.05,0.05,random,1,23,False,5%,"random, задержка 1"
270,0.1259259259259259,0.4777777777777778,0.06296296296296296,0.31851851851851853,10,7,0.05,0.05,random,1,24,False,5%,"random, задержка 1"
270,0.23703703703703705,0.6518518518518519,0.14074074074074075,0.37777777777777777,26,4,0.05,0.05,random,1,25,True,5%,"random, задержка 1"
270,0.1962962962962963,0.6407407407407407,0.12962962962962962,0.3296296296296296,17,4,0.05,0.05,random,1,26,False,5%,"random, задержка 1"
270,0.22592592592592592,0.6555555555555556,0.13703703703703704,0.3592592592592593,19,3,0.05,0.05,random,1,27,True,5%,"random, задержка 1"
270,0.14444444444444443,0.5,0.08888888888888889,0.32222222222222224,10,3,0.05,0.05,random,1,28,False,5%,"random, задержка 1"
270,0.13703703703703704,0.43703703703703706,0.06666666666666667,0.2814814814814815,8,4,0.05,0.05,random,1,29,False,5%,"random, задержка 1"
270,0.24074074074074073,0.7111111111111111,0.14074074074074075,0.3888888888888889,17,5,0.05,0.05,random,6,0,True,5%,"random, задержка 6"
270,0.12962962962962962,0.4703703703703704,0.044444444444444446,0.34074074074074073,17,3,0.05,0.05,random,6,1,False,5%,"random, задержка 6"
270,0.15925925925925927,0.5814814814814815,0.08888888888888889,0.32592592592592595,11,3,0.05,0.05,random,6,2,False,5%,"random, задержка 6"
270,0.13333333333333333,0.46296296296296297,0.05555555555555555,0.3074074074074074,11,6,0.05,0.05,random,6,3,False,5%,"random, задержка 6"
270,0.15925925925925927,0.5777777777777777,0.08148148148148149,0.35555555555555557,12,4,0.05,0.05,random,6,4,False,5%,"random, задержка 6"
270,0.17407407407407408,0.5407407407407407,0.10740740740740741,0.27037037037037037,15,5,0.05,0.05,random,6,5,False,5%,"random, задержка 6"
270,0.12962962962962962,0.4740740740740741,0.06666666666666667,0.31851851851851853,15,5,0.05,0.05,random,6,6,False,5%,"random, задержка 6"
270,0.21481481481481482,0.674074074074074,0.08888888888888889,0.46296296296296297,24,4,0.05,0.05,random,6,7,True,5%,"random, задержка 6"
270,0.1925925925925926,0.6481481481481481,0.1037037037037037,0.3888888888888889,25,3,0.05,0.05,random,6,8,False,5%,"random, задержка 6"
270,0.2111111111111111,0.6814814814814815,0.1259259259259259,0.37037037037037035,24,6,0.05,0.05,random,6,9,True,5%,"random, задержка 6"
270,0.15555555555555556,0.5111111111111111,0.06666666666666667,0.32222222222222224,15,5,0.05,0.05,random,6,10,False,5%,"random, задержка 6"
270,0.2111111111111111,0.6370370370370371,0.08148148148148149,0.45555555555555555,21,4,0.05,0.05,random,6,11,True,5%,"random, задержка 6"
270,0.1925925925925926,0.6185185185185185,0.09259259259259259,0.4222222222222222,19,5,0.05,0.05,random,6,12,False,5%,"random, задержка 6"
270,0.23703703703703705,0.7185185185185186,0.13333333333333333,0.4,28,3,0.05,0.05,random,6,13,True,5%,"random, задержка 6"
270,0.24814814814814815,0.7074074074074074,0.11481481481481481,0.44814814814814813,22,5,0.05,0.05,random,6,14,True,5%,"random, задержка 6"
270,0.1259259259259259,0.42592592592592593,0.07407407407407407,0.25555555555555554,9,3,0.05,0.05,random,6,15,False,5%,"random, задержка 6"
270,0.21851851851851853,0.6777777777777778,0.11851851851851852,0.40370370370370373,30,4,0.05,0.05,random,6,16,True,5%,"random, задержка 6"
270,0.14814814814814814,0.5777777777777777,0.05925925925925926,0.3962962962962963,22,3,0.05,0.05,random,6,17,False,5%,"random, задержка 6"
270,0.10740740740740741,0.4222222222222222,0.04814814814814815,0.29259259259259257,10,5,0.05,0.05,random,6,18,False,5%,"random, задержка 6"
270,0.15555555555555556,0.5370370370370371,0.05555555555555555,0.3925925925925926,21,4,0.05,0.05,random,6,19,False,5%,"random, задержка 6"
270,0.1111111111111111,0.3888888888888889,0.05925925925925926,0.26296296296296295,8,3,0.05,0.05,random,6,20,False,5%,"random, задержка 6"
270,0.15555555555555556,0.5518518518518518,0.07407407407407407,0.37037037037037035,16,3,0.05,0.05,random,6,21,False,5%,"random, задержка 6"
270,0.1111111111111111,0.45555555555555555,0.05185185185185185,0.32222222222222224,13,4,0.05,0.05,random,6,22,False,5%,"random, задержка 6"
270,0.21851851851851853,0.6814814814814815,0.14074074074074075,0.32592592592592595,27,4,0.05,0.05,random,6,23,True,5%,"random, задержка 6"
270,0.1962962962962963,0.6148148148148148,0.09259259259259259,0.40370370370370373,17,4,0.05,0.05,random,6,24,False,5%,"random, задержка 6"
270,0.2518518518518518,0.674074074074074,0.14814814814814814,0.3814814814814815,27,4,0.05,0.05,random,6,25,True,5%,"random, задержка 6"
270,0.15925925925925927,0.5148148148148148,0.040740740740740744,0.3592592592592593,20,4,0.05,0.05,random,6,26,False,5%,"random, задержка 6"
270,0.21481481481481482,0.6333333333333333,0.0962962962962963,0.4185185185185185,26,4,0.05,0.05,random,6,27,True,5%,"random, задержка 6"
270,0.1962962962962963,0.6407407407407407,0.1037037037037037,0.42592592592592593,19,3,0.05,0.05,random,6,28,False,5%,"random, задержка 6"
270,0.14814814814814814,0.562962962962963,0.040740740740740744,0.4185185185185185,20,4,0.05,0.05,random,6,29,False,5%,"random, задержка 6"
285,0.23508771929824562,0.6807017543859649,0.12280701754385964,0.37894736842105264,13,4,0.05,0.0,hubs,1,0,True,0%,"hubs, задержка 1"
285,0.22456140350877193,0.7192982456140351,0.09824561403508772,0.47368421052631576,31,4,0.05,0.0,hubs,1,1,True,0%,"hubs, задержка 1"
285,0.19649122807017544,0.6,0.13333333333333333,0.2736842105263158,14,3,0.05,0.0,hubs,1,2,False,0%,"hubs, задержка 1"
285,0.14385964912280702,0.5157894736842106,0.08421052631578947,0.27017543859649124,14,3,0.05,0.0,hubs,1,3,False,0%,"hubs, задержка 1"
285,0.19649122807017544,0.624561403508772,0.10877192982456141,0.32280701754385965,26,4,0.05,0.0,hubs,1,4,False,0%,"hubs, задержка 1"
285,0.21052631578947367,0.631578947368421,0.15087719298245614,0.28771929824561404,19,6,0.05,0.0,hubs,1,5,True,0%,"hubs, задержка 1"
285,0.22456140350877193,0.6912280701754386,0.15087719298245614,0.2912280701754386,20,4,0.05,0.0,hubs,1,6,True,0%,"hubs, задержка 1"
285,0.24912280701754386,0.7052631578947368,0.13333333333333333,0.4,36,4,0.05,0.0,hubs,1,7,True,0%,"hubs, задержка 1"
285,0.256140350877193,0.743859649122807,0.17543859649122806,0.34385964912280703,32,4,0.05,0.0,hubs,1,8,True,0%,"hubs, задержка 1"
285,0.17192982456140352,0.5508771929824562,0.11929824561403508,0.24210526315789474,10,6,0.05,0.0,hubs,1,9,False,0%,"hubs, задержка 1"
285,0.21052631578947367,0.5964912280701754,0.15789473684210525,0.23859649122807017,17,4,0.05,0.0,hubs,1,10,True,0%,"hubs, задержка 1"
285,0.27017543859649124,0.7578947368421053,0.18596491228070175,0.3087719298245614,35,4,0.05,0.0,hubs,1,11,True,0%,"hubs, задержка 1"
285,0.29473684210526313,0.8035087719298246,0.17543859649122806,0.43859649122807015,35,6,0.05,0.0,hubs,1,12,True,0%,"hubs, задержка 1"
285,0.23859649122807017,0.7263157894736842,0.12982456140350876,0.45964912280701753,28,3,0.05,0.0,hubs,1,13,True,0%,"hubs, задержка 1"
285,0.24561403508771928,0.712280701754386,0.14736842105263157,0.3824561403508772,24,5,0.05,0.0,hubs,1,14,True,0%,"hubs, задержка 1"
285,0.1649122807017544,0.6385964912280702,0.08070175438596491,0.3157894736842105,21,5,0.05,0.0,hubs,1,15,False,0%,"hubs, задержка 1"
285,0.20350877192982456,0.656140350877193,0.09473684210526316,0.41754385964912283,22,6,0.05,0.0,hubs,1,16,True,0%,"hubs, задержка 1"
285,0.21052631578947367,0.631578947368421,0.13333333333333333,0.3368421052631579,24,5,0.05,0.0,hubs,1,17,True,0%,"hubs, задержка 1"
285,0.2,0.6421052631578947,0.11228070175438597,0.32280701754385965,20,4,0.05,0.0,hubs,1,18,False,0%,"hubs, задержка 1"
285,0.1649122807017544,0.6035087719298246,0.09473684210526316,0.32280701754385965,24,3,0.05,0.0,hubs,1,19,False,0%,"hubs, задержка 1"
285,0.28421052631578947,0.7719298245614035,0.18596491228070175,0.34385964912280703,31,5,0.05,0.0,hubs,1,20,True,0%,"hubs, задержка 1"
285,0.1824561403508772,0.5508771929824562,0.08070175438596491,0.3087719298245614,21,5,0.05,0.0,hubs,1,21,False,0%,"hubs, задержка 1"
285,0.18596491228070175,0.5473684210526316,0.10877192982456141,0.2912280701754386,15,6,0.05,0.0,hubs,1,22,False,0%,"hubs, задержка 1"
285,0.23508771929824562,0.6491228070175439,0.12631578947368421,0.34385964912280703,22,4,0.05,0.0,hubs,1,23,True,0%,"hubs, задержка 1"
285,0.22456140350877193,0.6771929824561403,0.11578947368421053,0.3824561403508772,26,5,0.05,0.0,hubs,1,24,True,0%,"hubs, задержка 1"
285,0.27017543859649124,0.7368421052631579,0.18947368421052632,0.2982456140350877,22,3,0.05,0.0,hubs,1,25,True,0%,"hubs, задержка 1"
285,0.25263157894736843,0.7192982456140351,0.1543859649122807,0.34385964912280703,20,3,0.05,0.0,hubs,1,26,True,0%,"hubs, задержка 1"
285,0.25263157894736843,0.7614035087719299,0.15789473684210525,0.3824561403508772,23,3,0.05,0.0,hubs,1,27,True,0%,"hubs, задержка 1"
285,0.23157894736842105,0.7017543859649122,0.12982456140350876,0.3929824561403509,25,2,0.05,0.0,hubs,1,28,True,0%,"hubs, задержка 1"
285,0.2596491228070175,0.7789473684210526,0.13333333333333333,0.43859649122807015,34,4,0.05,0.0,hubs,1,29,True,0%,"hubs, задержка 1"
285,0.23508771929824562,0.6807017543859649,0.12280701754385964,0.37894736842105264,13,4,0.05,0.0,hubs,6,0,True,0%,"hubs, задержка 6"
285,0.22456140350877193,0.7192982456140351,0.09824561403508772,0.47368421052631576,31,4,0.05,0.0,hubs,6,1,True,0%,"hubs, задержка 6"
285,0.19649122807017544,0.6,0.13333333333333333,0.2736842105263158,14,3,0.05,0.0,hubs,6,2,False,0%,"hubs, задержка 6"
285,0.14385964912280702,0.5157894736842106,0.08421052631578947,0.27017543859649124,14,3,0.05,0.0,hubs,6,3,False,0%,"hubs, задержка 6"
285,0.19649122807017544,0.624561403508772,0.10877192982456141,0.32280701754385965,26,4,0.05,0.0,hubs,6,4,False,0%,"hubs, задержка 6"
285,0.21052631578947367,0.631578947368421,0.15087719298245614,0.28771929824561404,19,6,0.05,0.0,hubs,6,5,True,0%,"hubs, задержка 6"
285,0.22456140350877193,0.6912280701754386,0.15087719298245614,0.2912280701754386,20,4,0.05,0.0,hubs,6,6,True,0%,"hubs, задержка 6"
285,0.24912280701754386,0.7052631578947368,0.13333333333333333,0.4,36,4,0.05,0.0,hubs,6,7,True,0%,"hubs, задержка 6"
285,0.256140350877193,0.743859649122807,0.17543859649122806,0.34385964912280703,32,4,0.05,0.0,hubs,6,8,True,0%,"hubs, задержка 6"
285,0.17192982456140352,0.5508771929824562,0.11929824561403508,0.24210526315789474,10,6,0.05,0.0,hubs,6,9,False,0%,"hubs, задержка 6"
285,0.21052631578947367,0.5964912280701754,0.15789473684210525,0.23859649122807017,17,4,0.05,0.0,hubs,6,10,True,0%,"hubs, задержка 6"
285,0.27017543859649124,0.7578947368421053,0.18596491228070175,0.3087719298245614,35,4,0.05,0.0,hubs,6,11,True,0%,"hubs, задержка 6"
285,0.29473684210526313,0.8035087719298246,0.17543859649122806,0.43859649122807015,35,6,0.05,0.0,hubs,6,12,True,0%,"hubs, задержка 6"
285,0.23859649122807017,0.7263157894736842,0.12982456140350876,0.45964912280701753,28,3,0.05,0.0,hubs,6,13,True,0%,"hubs, задержка 6"
285,0.24561403508771928,0.712280701754386,0.14736842105263157,0.3824561403508772,24,5,0.05,0.0,hubs,6,14,True,0%,"hubs, задержка 6"
285,0.1649122807017544,0.6385964912280702,0.08070175438596491,0.3157894736842105,21,5,0.05,0.0,hubs,6,15,False,0%,"hubs, задержка 6"
285,0.20350877192982456,0.656140350877193,0.09473684210526316,0.41754385964912283,22,6,0.05,0.0,hubs,6,16,True,0%,"hubs, задержка 6"
285,0.21052631578947367,0.631578947368421,0.13333333333333333,0.3368421052631579,24,5,0.05,0.0,hubs,6,17,True,0%,"hubs, задержка 6"
285,0.2,0.6421052631578947,0.11228070175438597,0.32280701754385965,20,4,0.05,0.0,hubs,6,18,False,0%,"hubs, задержка 6"
285,0.1649122807017544,0.6035087719298246,0.09473684210526316,0.32280701754385965,24,3,0.05,0.0,hubs,6,19,False,0%,"hubs, задержка 6"
285,0.28421052631578947,0.7719298245614035,0.18596491228070175,0.34385964912280703,31,5,0.05,0.0,hubs,6,20,True,0%,"hubs, задержка 6"
285,0.1824561403508772,0.5508771929824562,0.08070175438596491,0.3087719298245614,21,5,0.05,0.0,hubs,6,21,False,0%,"hubs, задержка 6"
285,0.18596491228070175,0.5473684210526316,0.10877192982456141,0.2912280701754386,15,6,0.05,0.0,hubs,6,22,False,0%,"hubs, задержка 6"
285,0.23508771929824562,0.6491228070175439,0.12631578947368421,0.34385964912280703,22,4,0.05,0.0,hubs,6,23,True,0%,"hubs, задержка 6"
285,0.22456140350877193,0.6771929824561403,0.11578947368421053,0.3824561403508772,26,5,0.05,0.0,hubs,6,24,True,0%,"hubs, задержка 6"
285,0.27017543859649124,0.7368421052631579,0.18947368421052632,0.2982456140350877,22,3,0.05,0.0,hubs,6,25,True,0%,"hubs, задержка 6"
285,0.25263157894736843,0.7192982456140351,0.1543859649122807,0.34385964912280703,20,3,0.05,0.0,hubs,6,26,True,0%,"hubs, задержка 6"
285,0.25263157894736843,0.7614035087719299,0.15789473684210525,0.3824561403508772,23,3,0.05,0.0,hubs,6,27,True,0%,"hubs, задержка 6"
285,0.23157894736842105,0.7017543859649122,0.12982456140350876,0.3929824561403509,25,2,0.05,0.0,hubs,6,28,True,0%,"hubs, задержка 6"
285,0.2596491228070175,0.7789473684210526,0.13333333333333333,0.43859649122807015,34,4,0.05,0.0,hubs,6,29,True,0%,"hubs, задержка 6"
282,0.20921985815602837,0.6560283687943262,0.11347517730496454,0.38652482269503546,14,8,0.05,0.01,hubs,1,0,True,1%,"hubs, задержка 1"
282,0.1702127659574468,0.574468085106383,0.07446808510638298,0.3900709219858156,22,4,0.05,0.01,hubs,1,1,False,1%,"hubs, задержка 1"
282,0.11347517730496454,0.4716312056737589,0.04964539007092199,0.2978723404255319,12,6,0.05,0.01,hubs,1,2,False,1%,"hubs, задержка 1"
282,0.21631205673758866,0.6170212765957447,0.13120567375886524,0.3333333333333333,24,6,0.05,0.01,hubs,1,3,True,1%,"hubs, задержка 1"
282,0.16666666666666666,0.5283687943262412,0.10283687943262411,0.3191489361702128,18,4,0.05,0.01,hubs,1,4,False,1%,"hubs, задержка 1"
282,0.1347517730496454,0.45390070921985815,0.06028368794326241,0.32269503546099293,16,6,0.05,0.01,hubs,1,5,False,1%,"hubs, задержка 1"
282,0.20212765957446807,0.624113475177305,0.13120567375886524,0.31560283687943264,19,5,0.05,0.01,hubs,1,6,True,1%,"hubs, задержка 1"
282,0.17375886524822695,0.5709219858156028,0.13120567375886524,0.2695035460992908,13,8,0.05,0.01,hubs,1,7,False,1%,"hubs, задержка 1"
282,0.1595744680851064,0.5460992907801419,0.09219858156028368,0.3049645390070922,19,3,0.05,0.01,hubs,1,8,False,1%,"hubs, задержка 1"
282,0.18439716312056736,0.5141843971631206,0.11702127659574468,0.2730496453900709,22,4,0.05,0.01,hubs,1,9,False,1%,"hubs, задержка 1"
282,0.1453900709219858,0.5638297872340425,0.06382978723404255,0.36879432624113473,17,4,0.05,0.01,hubs,1,10,False,1%,"hubs, задержка 1"
282,0.20921985815602837,0.6205673758865248,0.12411347517730496,0.29432624113475175,21,3,0.05,0.01,hubs,1,11,True,1%,"hubs, задержка 1"
282,0.20212765957446807,0.6134751773049646,0.12411347517730496,0.33687943262411346,14,11,0.05,0.01,hubs,1,12,True,1%,"hubs, задержка 1"
282,0.1950354609929078,0.5638297872340425,0.1099290780141844,0.3404255319148936,9,4,0.05,0.01,hubs,1,13,False,1%,"hubs, задержка 1"
282,0.22695035460992907,0.6666666666666666,0.1099290780141844,0.36524822695035464,23,6,0.05,0.01,hubs,1,14,True,1%,"hubs, задержка 1"
282,0.1524822695035461,0.46808510638297873,0.08156028368794327,0.25177304964539005,18,5,0.05,0.01,hubs,1,15,False,1%,"hubs, задержка 1"
282,0.10283687943262411,0.38652482269503546,0.05319148936170213,0.24822695035460993,10,4,0.05,0.01,hubs,1,16,False,1%,"hubs, задержка 1"
282,0.20212765957446807,0.5886524822695035,0.11702127659574468,0.30141843971631205,13,5,0.05,0.01,hubs,1,17,True,1%,"hubs, задержка 1"
282,0.10638297872340426,0.36524822695035464,0.06028368794326241,0.20921985815602837,7,4,0.05,0.01,hubs,1,18,False,1%,"hubs, задержка 1"
282,0.13829787234042554,0.4645390070921986,0.07801418439716312,0.23404255319148937,10,5,0.05,0.01,hubs,1,19,False,1%,"hubs, задержка 1"
282,0.16312056737588654,0.5638297872340425,0.0851063829787234,0.35106382978723405,17,4,0.05,0.01,hubs,1,20,False,1%,"hubs, задержка 1"
282,0.1595744680851064,0.5319148936170213,0.10283687943262411,0.3191489361702128,15,2,0.05,0.01,hubs,1,21,False,1%,"hubs, задержка 1"
282,0.21631205673758866,0.648936170212766,0.1276595744680851,0.32978723404255317,17,8,0.05,0.01,hubs,1,22,True,1%,"hubs, задержка 1"
282,0.18085106382978725,0.5921985815602837,0.10638297872340426,0.2872340425531915,15,4,0.05,0.01,hubs,1,23,False,1%,"hubs, задержка 1"
282,0.1950354609929078,0.5638297872340425,0.12411347517730496,0.2978723404255319,16,3,0.05,0.01,hubs,1,24,False,1%,"hubs, задержка 1"
282,0.19858156028368795,0.5921985815602837,0.11702127659574468,0.35106382978723405,22,3,0.05,0.01,hubs,1,25,False,1%,"hubs, задержка 1"
282,0.1453900709219858,0.5673758865248227,0.09574468085106383,0.29432624113475175,11,5,0.05,0.01,hubs,1,26,False,1%,"hubs, задержка 1"
